Image burst: T+11.4s → T+151.5s  (30574 writes, 567KB approx) 
T+    40.0s [W←cam] 9d40
T+    40.0s [W←cam] 9e80
T+    40.0s [W←cam] 9f40
T+    40.0s [W←cam] 9080
T+    40.0s [W←cam] 9140
T+    40.0s [W←cam] 9280
T+    40.0s [W←cam] 93c0
T+    40.1s [W←cam] 9480
T+    40.1s [W←cam] 95c0
T+    40.1s [W←cam] 96c0
T+    40.1s [W←cam] 9800
T+    40.1s [W←cam] 9940
T+    40.2s [W←cam] 9a80
T+    40.2s [W←cam] 9b80
T+    40.2s [W←cam] 9c80
T+    40.2s [W←cam] 9dc0
T+    40.2s [W←cam] 9f00
T+    40.3s [W←cam] 9040
T+    40.3s [W←cam] 90c0
T+    40.3s [W←cam] 9200
T+    40.3s [W←cam] 9340
T+    40.4s [W←cam] 9480
T+    40.4s [W←cam] 95c0
T+    40.4s [W←cam] 9700
T+    40.4s [W←cam] 9780
T+    40.4s [W←cam] 9800
T+    40.5s [W←cam] 9840
T+    40.5s [W←cam] 98c0
T+    40.6s [W←cam] 9a00
T+    40.6s [W←cam] 9bc0
T+    40.6s [W←cam] 9c00
T+    40.6s [W←cam] 9d40
T+    40.6s [W←cam] 9d80
T+    40.6s [W←cam] 9ec0
T+    40.6s [W←cam] 9000
T+    40.6s [W←cam] 9100
T+    40.6s [W←cam] 9240
T+    40.6s [W←cam] 9300
T+    40.7s [W←cam] 9440
T+    40.7s [W←cam] 9580
T+    40.7s [W←cam] 9600
T+    40.7s [W←cam] 9680
T+    40.8s [W←cam] 97c0
T+    40.8s [W←cam] 9840
T+    40.8s [W←cam] 9980
T+    40.8s [W←cam] 9ac0
T+    40.8s [W←cam] 9b40
T+    40.8s [W←cam] 9c80
T+    40.9s [W←cam] 9d00
T+    40.9s [W←cam] 9e40
T+    40.9s [W←cam] 9f80
T+    40.9s [W←cam] 9000
T+    40.9s [W←cam] 9140
T+    40.9s [W←cam] 9280
T+    41.0s [W←cam] 9300
T+    41.0s [W←cam] 9440
T+    41.0s [W←cam] 9580
T+    41.0s [W←cam] 9640
T+    41.0s [W←cam] 9780
T+    41.0s [W←cam] 9840
T+    41.1s [W←cam] 9980
T+    41.1s [W←cam] 9ac0
T+    41.1s [W←cam] 9b80
T+    41.1s [W←cam] 9e00
T+    41.1s [W←cam] 9f40
T+    41.2s [W←cam] 9080
T+    41.2s [W←cam] 9100
T+    41.2s [W←cam] 9240
T+    41.2s [W←cam] 9380
T+    41.3s [W←cam] 9400
T+    41.3s [W←cam] 9440
T+    41.3s [W←cam] 9580
T+    41.3s [W←cam] 9600
T+    41.3s [W←cam] 9640
T+    41.4s [W←cam] 9780
T+    41.4s [W←cam] 9880
T+    41.4s [W←cam] 99c0
T+    41.4s [W←cam] 9a40
T+    41.4s [W←cam] 9b80
T+    41.4s [W←cam] 9cc0
T+    41.4s [W←cam] 9e00
T+    41.5s [W←cam] 9e80
T+    41.5s [W←cam] 9fc0
T+    41.5s [W←cam] 9100
T+    41.5s [W←cam] 9240
T+    41.5s [W←cam] 9380
T+    41.6s [W←cam] 94c0
T+    41.6s [W←cam] 9600
T+    41.6s [W←cam] 96c0
T+    41.6s [W←cam] 9800
T+    41.6s [W←cam] 98c0
T+    41.6s [W←cam] 9a00
T+    41.6s [W←cam] 9b40
T+    41.7s [W←cam] 9b80
T+    41.7s [W←cam] 9cc0
T+    41.7s [W←cam] 9e00
T+    41.7s [W←cam] 9f40
T+    41.7s [W←cam] 9080
T+    41.7s [W←cam] 9140
T+    41.7s [W←cam] 9280
T+    41.8s [W←cam] 9380
T+    41.8s [W←cam] 94c0
T+    41.8s [W←cam] 9600
T+    41.8s [W←cam] 9740
T+    41.8s [W←cam] 9880
T+    41.8s [W←cam] 99c0
T+    41.8s [W←cam] 9b00
T+    41.9s [W←cam] 9bc0
T+    41.9s [W←cam] 9d00
T+    41.9s [W←cam] 9dc0
T+    41.9s [W←cam] 9f00
T+    41.9s [W←cam] 9040
T+    41.9s [W←cam] 9100
T+    41.9s [W←cam] 9240
T+    41.9s [W←cam] 9300
T+    42.0s [W←cam] 9440
T+    42.0s [W←cam] 9580
T+    42.0s [W←cam] 9640
T+    42.0s [W←cam] 9780
T+    42.0s [W←cam] 9880
T+    42.0s [W←cam] 99c0
T+    42.0s [W←cam] 9ac0
T+    42.0s [W←cam] 9c00
T+    42.1s [W←cam] 9d40
T+    42.1s [W←cam] 9d80
T+    42.1s [W←cam] 9ec0
T+    42.1s [W←cam] 9000
T+    42.1s [W←cam] 9140
T+    42.1s [W←cam] 9280
T+    42.2s [W←cam] 9340
T+    42.2s [W←cam] 9480
T+    42.2s [W←cam] 9540
T+    42.2s [W←cam] 9680
T+    42.2s [W←cam] 97c0
T+    42.2s [W←cam] 9880
T+    42.2s [W←cam] 99c0
T+    42.2s [W←cam] 9a40
T+    42.3s [W←cam] 9b80
T+    42.3s [W←cam] 9cc0
T+    42.3s [W←cam] 9d80
T+    42.3s [W←cam] 9ec0
T+    42.3s [W←cam] 9f40
T+    42.3s [W←cam] 9000
T+    42.3s [W←cam] 9140
T+    42.4s [W←cam] 9280
T+    42.4s [W←cam] 9340
T+    42.4s [W←cam] 9480
T+    42.4s [W←cam] 95c0
T+    42.4s [W←cam] 9640
T+    42.5s [W←cam] 9780
T+    42.5s [W←cam] 98c0
T+    42.5s [W←cam] 9940
T+    42.5s [W←cam] 9a80
T+    42.5s [W←cam] 9bc0
T+    42.6s [W←cam] 9c80
T+    42.6s [W←cam] 9d00
T+    42.6s [W←cam] 9e40
T+    42.6s [W←cam] 9f40
T+    42.7s [W←cam] 9080
T+    42.7s [W←cam] 9240
T+    42.7s [W←cam] 9380
T+    42.7s [W←cam] 94c0
T+    42.7s [W←cam] 9600
T+    42.7s [W←cam] 9740
T+    42.8s [W←cam] 9780
T+    42.8s [W←cam] 98c0
T+    42.8s [W←cam] 99c0
T+    42.8s [W←cam] 9b00
T+    42.8s [W←cam] 9c40
T+    42.8s [W←cam] 9d00
T+    42.8s [W←cam] 9d80
T+    42.9s [W←cam] 9e80
T+    42.9s [W←cam] 9fc0
T+    42.9s [W←cam] 9100
T+    42.9s [W←cam] 9240
T+    42.9s [W←cam] 9380
T+    42.9s [W←cam] 94c0
T+    43.0s [W←cam] 9600
T+    43.0s [W←cam] 96c0
T+    43.0s [W←cam] 9800
T+    43.0s [W←cam] 98c0
T+    43.0s [W←cam] 9a00
T+    43.0s [W←cam] 9b40
T+    43.0s [W←cam] 9c00
T+    43.0s [W←cam] 9d40
T+    43.0s [W←cam] 9e00
T+    43.1s [W←cam] 9f40
T+    43.1s [W←cam] 9080
T+    43.1s [W←cam] 9140
T+    43.1s [W←cam] 9240
T+    43.1s [W←cam] 93c0
T+    43.1s [W←cam] 9500
T+    43.1s [W←cam] 95c0
T+    43.2s [W←cam] 9700
T+    43.2s [W←cam] 9840
T+    43.2s [W←cam] 9900
T+    43.2s [W←cam] 9a40
T+    43.2s [W←cam] 9b00
T+    43.2s [W←cam] 9b40
T+    43.2s [W→cam] fbf700020f05219402010103881e010102c20100
T+    43.2s [W←cam] 9c80
T+    43.3s [W←cam] 9dc0
T+    43.3s [W←cam] 9e40
T+    43.3s [W←cam] 9f80
T+    43.3s [W←cam] fe2f00020a010494a913010361fb00
T+    43.3s [W←cam] 9040
T+    43.3s [W←cam] 9180
T+    43.4s [W←cam] 9240
T+    43.4s [W→cam] fc3800020f05219502010103891e010103ae0500
T+    43.4s [W←cam] 9380
T+    43.4s [W←cam] 94c0
T+    43.4s [W←cam] 9600
T+    43.4s [W←cam] fe7000020a010495a91301035c3b00
T+    43.4s [W→cam] fc7900020f05219602010103931e01010307c800
T+    43.4s [W←cam] 9700
T+    43.4s [W←cam] 97c0
T+    43.4s [W←cam] 9900
T+    43.4s [W←cam] 9a00
T+    43.4s [W←cam] feb100020a010496a9130103183b00
T+    43.5s [W←cam] 9b40
T+    43.5s [W→cam] fc80
T+    43.5s [W←cam] 9c40
T+    43.5s [W←cam] 9d80
T+    43.5s [W←cam] 9ec0
T+    43.5s [W←cam] 9f80
T+    43.5s [W→cam] fcba00020f05219702010103941e010103e3cd00
T+    43.5s [W←cam] 90c0
T+    43.5s [W←cam] 9180
T+    43.5s [W←cam] 92c0
T+    43.6s [W←cam] 93c0
T+    43.6s [W←cam] fef200020a010497a913010325fb00
T+    43.6s [W←cam] 9580
T+    43.6s [W→cam] fcc0
T+    43.6s [W←cam] 96c0
T+    43.6s [W←cam] 9800
T+    43.6s [W→cam] fcfb00020f05219802010103901e010103223d00
T+    43.6s [W←cam] 9940
T+    43.7s [W←cam] 9a80
T+    43.7s [W←cam] 9bc0
T+    43.7s [W←cam] ff3300020a010498a913010371fa00
T+    43.7s [W←cam] 9cc0
T+    43.7s [W→cam] fd3c00020f052199020101038e1e010103dbfa00
T+    43.7s [W←cam] 9e00
T+    43.7s [W←cam] 9ec0
T+    43.7s [W←cam] 9000
T+    43.7s [W←cam] 90c0
T+    43.7s [W←cam] ff7400020a010499a91301034c3a00
T+    43.8s [W←cam] 9200
T+    43.8s [W→cam] fd40
T+    43.8s [W←cam] 9340
T+    43.8s [W←cam] 93c0
T+    43.8s [W←cam] 9500
T+    43.8s [W←cam] 95c0
T+    43.8s [W→cam] fd7d00020f05219a020101038c1e010103523500
T+    43.8s [W←cam] 9700
T+    43.8s [W←cam] 9840
T+    43.8s [W←cam] 9900
T+    43.8s [W←cam] 9a40
T+    43.9s [W←cam] ffb500020a01049aa9130103083a00
T+    43.9s [W←cam] 9b00
T+    43.9s [W←cam] 9c40
T+    43.9s [W←cam] 9d80
T+    43.9s [W←cam] 9e00
T+    43.9s [W←cam] 9f40
T+    43.9s [W→cam] fd80
T+    43.9s [W→cam] fdbe00020f05219b020101038d1e0101033e3000
T+    43.9s [W←cam] 9000
T+    43.9s [W←cam] 9140
T+    43.9s [W←cam] 9280
T+    44.0s [W←cam] 9340
T+    44.0s [W←cam] fff600020a01049ba913010335fa00
T+    44.0s [W←cam] 9440
T+    44.0s [W←cam] 9680
T+    44.0s [W←cam] 97c0
T+    44.0s [W→cam] fdc0
T+    44.1s [W←cam] 9900
T+    44.1s [W←cam] 9a00
T+    44.1s [W←cam] 9b40
T+    44.1s [W←cam] 9c80
T+    44.1s [W←cam] 9dc0
T+    44.1s [W←cam] 9f00
T+    44.1s [W←cam] 9fc0
T+    44.1s [W←cam] 9100
T+    44.2s [W←cam] 91c0
T+    44.2s [W←cam] 9300
T+    44.2s [W←cam] 9440
T+    44.2s [W←cam] 9500
T+    44.2s [W←cam] 9640
T+    44.2s [W←cam] 9700
T+    44.2s [W←cam] 9840
T+    44.2s [W←cam] 9980
T+    44.3s [W←cam] 9a40
T+    44.3s [W←cam] 9b80
T+    44.3s [W←cam] 9c80
T+    44.3s [W←cam] 9dc0
T+    44.3s [W←cam] 9f00
T+    44.3s [W←cam] 9040
T+    44.3s [W←cam] 9180
T+    44.4s [W←cam] 92c0
T+    44.4s [W←cam] 93c0
T+    44.4s [W←cam] 9500
T+    44.4s [W←cam] 9600
T+    44.4s [W←cam] 9740
T+    44.5s [W←cam] 9880
T+    44.5s [W←cam] 99c0
T+    44.5s [W←cam] 9b00
T+    44.5s [W←cam] 9b80
T+    44.5s [W←cam] 9cc0
T+    44.5s [W←cam] 9e00
T+    44.6s [W←cam] 9f40
T+    44.6s [W←cam] 9080
T+    44.6s [W←cam] 9140
T+    44.6s [W←cam] 9280
T+    44.6s [W←cam] 93c0
T+    44.6s [W←cam] 9500
T+    44.6s [W←cam] 9640
T+    44.7s [W←cam] 96c0
T+    44.7s [W←cam] 9800
T+    44.7s [W←cam] 98c0
T+    44.7s [W←cam] 9a00
T+    44.7s [W←cam] 9b40
T+    44.7s [W←cam] 9c80
T+    44.8s [W←cam] 9dc0
T+    44.8s [W←cam] 9f00
T+    44.8s [W←cam] 9040
T+    44.8s [W←cam] 90c0
T+    44.8s [W←cam] 91c0
T+    44.9s [W←cam] 92c0
T+    44.9s [W←cam] 9380
T+    44.9s [W←cam] 94c0
T+    44.9s [W←cam] 9600
T+    45.0s [W←cam] 9640
T+    45.0s [W←cam] 9780
T+    45.0s [W←cam] 9900
T+    45.0s [W←cam] 9a40
T+    45.0s [W←cam] 9b80
T+    45.0s [W←cam] 9cc0
T+    45.1s [W←cam] 9e00
T+    45.1s [W←cam] 9ec0
T+    45.1s [W←cam] 9000
T+    45.1s [W←cam] 90c0
T+    45.1s [W←cam] 9200
T+    45.1s [W←cam] 9340
T+    45.1s [W←cam] 9400
T+    45.1s [W←cam] 9540
T+    45.1s [W←cam] 9600
T+    45.2s [W←cam] 9740
T+    45.2s [W←cam] 9880
T+    45.2s [W←cam] 9940
T+    45.2s [W→cam] fdff00020f05219c02010103921e0101031a2800
T+    45.2s [W←cam] 9a80
T+    45.2s [W←cam] 9b80
T+    45.2s [W←cam] 9cc0
T+    45.2s [W←cam] f03700020a01049ca9130103803a00
T+    45.2s [W←cam] 9e00
T+    45.2s [W→cam] fe00
T+    45.3s [W←cam] 9f40
T+    45.3s [W←cam] 9080
T+    45.3s [W←cam] 9100
T+    45.3s [W←cam] 9240
T+    45.3s [W→cam] fe0000020f05219d02010103911e0101030fed00
T+    45.3s [W←cam] 9300
T+    45.3s [W←cam] 9340
T+    45.3s [W←cam] 9480
T+    45.4s [W←cam] 95c0
T+    45.4s [W←cam] f07800020a01049da9130103bdfa00
T+    45.4s [W←cam] 96c0
T+    45.4s [W←cam] 97c0
T+    45.4s [W→cam] fe40
T+    45.4s [W←cam] 9880
T+    45.4s [W←cam] 9900
T+    45.4s [W←cam] 9a40
T+    45.4s [W←cam] 9b00
T+    45.5s [W←cam] 9b40
T+    45.5s [W←cam] 9c40
T+    45.5s [W←cam] 9d80
T+    45.5s [W←cam] 9e80
T+    45.5s [W←cam] 9fc0
T+    45.6s [W←cam] 9100
T+    45.6s [W←cam] 9200
T+    45.6s [W←cam] 92c0
T+    45.6s [W←cam] 93c0
T+    45.6s [W←cam] 9500
T+    45.6s [W←cam] 9640
T+    45.7s [W←cam] 9740
T+    45.7s [W←cam] 97c0
T+    45.7s [W←cam] 9900
T+    45.7s [W←cam] 9a00
T+    45.7s [W←cam] 9b40
T+    45.7s [W←cam] 9c80
T+    45.7s [W←cam] 9d40
T+    45.7s [W←cam] 9e80
T+    45.7s [W←cam] 9f40
T+    45.8s [W←cam] 9080
T+    45.8s [W←cam] 9180
T+    45.8s [W←cam] 92c0
T+    45.8s [W←cam] 9400
T+    45.8s [W←cam] 9540
T+    45.8s [W←cam] 9680
T+    45.9s [W←cam] 97c0
T+    45.9s [W←cam] 9900
T+    45.9s [W←cam] 99c0
T+    45.9s [W←cam] 9c00
T+    45.9s [W←cam] 9d40
T+    45.9s [W←cam] 9e80
T+    45.9s [W←cam] 9fc0
T+    46.0s [W←cam] 9100
T+    46.0s [W←cam] 9200
T+    46.0s [W←cam] 9340
T+    46.0s [W←cam] 93c0
T+    46.0s [W←cam] 9500
T+    46.0s [W←cam] 9640
T+    46.1s [W←cam] 9700
T+    46.1s [W←cam] 9840
T+    46.1s [W←cam] 9900
T+    46.1s [W←cam] 9a40
T+    46.2s [W←cam] 9b80
T+    46.2s [W←cam] 9cc0
T+    46.2s [W←cam] 9e00
T+    46.2s [W←cam] 9e80
T+    46.3s [W←cam] 9ec0
T+    46.3s [W←cam] 9f40
T+    46.3s [W←cam] 9080
T+    46.3s [W←cam] 91c0
T+    46.3s [W←cam] 9200
T+    46.4s [W←cam] 9340
T+    46.4s [W←cam] 9480
T+    46.4s [W←cam] 9580
T+    46.4s [W←cam] 96c0
T+    46.4s [W←cam] 9800
T+    46.5s [W←cam] 9940
T+    46.5s [W←cam] 9a80
T+    46.5s [W←cam] 9b00
T+    46.5s [W←cam] 9b40
T+    46.6s [W←cam] 9c80
T+    46.6s [W←cam] 9dc0
T+    46.6s [W←cam] 9f00
T+    46.6s [W←cam] 9fc0
T+    46.6s [W←cam] 9100
T+    46.6s [W←cam] 9240
T+    46.6s [W←cam] 9300
T+    46.6s [W←cam] 9440
T+    46.7s [W←cam] 9500
T+    46.7s [W←cam] 9640
T+    46.7s [W←cam] 9780
T+    46.7s [W←cam] 9840
T+    46.7s [W←cam] 9980
T+    46.8s [W←cam] 9ac0
T+    46.8s [W←cam] 9c00
T+    46.8s [W←cam] 9c40
T+    46.8s [W←cam] 9cc0
T+    46.8s [W←cam] 9e00
T+    46.9s [W←cam] 9f40
T+    46.9s [W←cam] 9080
T+    46.9s [W←cam] 91c0
T+    46.9s [W←cam] 9300
T+    46.9s [W←cam] 9440
T+    46.9s [W←cam] 9500
T+    46.9s [W←cam] 9640
T+    46.9s [W←cam] 9700
T+    47.0s [W←cam] 9840
T+    47.0s [W←cam] 9980
T+    47.0s [W←cam] 9a40
T+    47.0s [W←cam] 9b80
T+    47.0s [W←cam] 9c40
T+    47.0s [W←cam] 9d80
T+    47.1s [W←cam] 9000
T+    47.1s [W←cam] 9140
T+    47.1s [W←cam] 9200
T+    47.1s [W←cam] 9340
T+    47.1s [W←cam] 9440
T+    47.1s [W←cam] 9580
T+    47.1s [W←cam] 96c0
T+    47.1s [W←cam] 9780
T+    47.1s [W←cam] 98c0
T+    47.2s [W←cam] 9980
T+    47.2s [W←cam] 9ac0
T+    47.2s [W←cam] 9c00
T+    47.2s [W←cam] 9cc0
T+    47.2s [W←cam] 9e00
T+    47.3s [W←cam] 9f00
T+    47.3s [W←cam] 9040
T+    47.3s [W←cam] 9180
T+    47.3s [W←cam] 92c0
T+    47.3s [W←cam] 9400
T+    47.3s [W←cam] 9540
T+    47.3s [W←cam] 9680
T+    47.3s [W←cam] 9740
T+    47.4s [W←cam] 9880
T+    47.4s [W←cam] 9940
T+    47.4s [W←cam] 9a80
T+    47.4s [W←cam] 9bc0
T+    47.4s [W←cam] 9c80
T+    47.4s [W←cam] 9dc0
T+    47.4s [W←cam] 9e80
T+    47.5s [W←cam] 9f40
T+    47.5s [W←cam] 9080
T+    47.5s [W←cam] 91c0
T+    47.5s [W←cam] 9300
T+    47.5s [W←cam] 9440
T+    47.5s [W←cam] 9580
T+    47.5s [W←cam] 96c0
T+    47.6s [W←cam] 9780
T+    47.6s [W←cam] 9800
T+    47.6s [W←cam] 9940
T+    47.6s [W←cam] 9a40
T+    47.6s [W←cam] 9b80
T+    47.6s [W←cam] 9cc0
T+    47.7s [W←cam] 9e00
T+    47.7s [W←cam] 9f40
T+    47.7s [W←cam] 9080
T+    47.7s [W←cam] 91c0
T+    47.7s [W←cam] 9300
T+    47.7s [W←cam] 9440
T+    47.7s [W←cam] 9500
T+    47.7s [W←cam] 9640
T+    47.8s [W←cam] 9700
T+    47.8s [W←cam] 9840
T+    47.8s [W←cam] 9980
T+    47.8s [W←cam] 9ac0
T+    47.8s [W←cam] 9c00
T+    47.9s [W←cam] 9d00
T+    47.9s [W←cam] 9e40
T+    47.9s [W←cam] 9f40
T+    47.9s [W←cam] 9080
T+    48.0s [W←cam] 91c0
T+    48.0s [W←cam] 9340
T+    48.0s [W←cam] 9480
T+    48.0s [W←cam] 94c0
T+    48.0s [W←cam] 9580
T+    48.0s [W←cam] 96c0
T+    48.1s [W←cam] 9800
T+    48.1s [W←cam] 9940
T+    48.1s [W←cam] 9a40
T+    48.1s [W←cam] 9ac0
T+    48.1s [W←cam] 9c00
T+    48.1s [W←cam] 9d40
T+    48.2s [W←cam] 9e80
T+    48.2s [W←cam] 9fc0
T+    48.2s [W←cam] 9100
T+    48.2s [W←cam] 9240
T+    48.2s [W←cam] 92c0
T+    48.3s [W←cam] 9400
T+    48.3s [W←cam] 9540
T+    48.3s [W←cam] 9680
T+    48.3s [W←cam] 9700
T+    48.4s [W←cam] 9780
T+    48.4s [W←cam] 98c0
T+    48.4s [W←cam] 99c0
T+    48.4s [W←cam] 9b00
T+    48.4s [W←cam] 9c40
T+    48.4s [W←cam] 9d00
T+    48.5s [W←cam] 9d40
T+    48.5s [W←cam] 9e80
T+    48.5s [W←cam] 9f80
T+    48.5s [W←cam] 90c0
T+    48.5s [W←cam] 9200
T+    48.6s [W←cam] 9340
T+    48.6s [W←cam] 9540
T+    48.6s [W←cam] 9580
T+    48.6s [W←cam] 96c0
T+    48.6s [W←cam] 9800
T+    48.6s [W←cam] 9940
T+    48.7s [W←cam] 9a40
T+    48.7s [W←cam] 9b80
T+    48.7s [W←cam] 9cc0
T+    48.7s [W←cam] 9d80
T+    48.7s [W←cam] 9ec0
T+    48.8s [W←cam] 9fc0
T+    48.8s [W←cam] 9100
T+    48.8s [W←cam] 9240
T+    48.8s [W←cam] 9300
T+    48.8s [W←cam] 9440
T+    48.8s [W←cam] 94c0
T+    48.8s [W←cam] 9600
T+    48.8s [W←cam] 9740
T+    48.8s [W←cam] 9800
T+    48.9s [W←cam] 9940
T+    48.9s [W←cam] 9a00
T+    48.9s [W←cam] 9b40
T+    48.9s [W←cam] 9c80
T+    48.9s [W←cam] 9d40
T+    48.9s [W←cam] 9e80
T+    48.9s [W←cam] 9f40
T+    48.9s [W←cam] 9080
T+    49.0s [W←cam] 91c0
T+    49.0s [W←cam] 9280
T+    49.0s [W←cam] 93c0
T+    49.0s [W←cam] 94c0
T+    49.0s [W←cam] 9580
T+    49.0s [W←cam] 96c0
T+    49.0s [W←cam] 97c0
T+    49.1s [W←cam] 9900
T+    49.1s [W←cam] 9a40
T+    49.1s [W→cam] fe4100020f05219e020101038a1e0101039be000
T+    49.1s [W←cam] 9b00
T+    49.1s [W←cam] 9c40
T+    49.1s [W←cam] 9d00
T+    49.1s [W←cam] f0b900020a01049ea9130103f9fa00
T+    49.1s [W←cam] 9e40
T+    49.1s [W←cam] 9f80
T+    49.2s [W←cam] 9fc0
T+    49.2s [W←cam] 9100
T+    49.2s [W→cam] fe80
T+    49.2s [W←cam] 9240
T+    49.2s [W→cam] fe8200020f05219f020101038b1e010103f7e500
T+    49.2s [W←cam] 9380
T+    49.2s [W←cam] 94c0
T+    49.3s [W←cam] 95c0
T+    49.3s [W←cam] f0fa00020a01049fa9130103c43a00
T+    49.3s [W←cam] 9880
T+    49.3s [W←cam] 99c0
T+    49.3s [W→cam] fec0
T+    49.3s [W←cam] 9b00
T+    49.4s [W←cam] 9b40
T+    49.4s [W←cam] 9c80
T+    49.4s [W←cam] 9d80
T+    49.4s [W←cam] 9ec0
T+    49.4s [W←cam] 9fc0
T+    49.4s [W←cam] 9100
T+    49.4s [W←cam] 9240
T+    49.5s [W←cam] 92c0
T+    49.5s [W←cam] 93c0
T+    49.5s [W←cam] 9500
T+    49.6s [W←cam] 9640
T+    49.6s [W←cam] 9700
T+    49.6s [W←cam] 9780
T+    49.6s [W←cam] 98c0
T+    49.6s [W←cam] 9a00
T+    49.7s [W←cam] 9a80
T+    49.7s [W←cam] 9bc0
T+    49.7s [W←cam] 9d00
T+    49.7s [W←cam] 9dc0
T+    49.8s [W←cam] 9e00
T+    49.8s [W←cam] 9f40
T+    49.8s [W←cam] 9080
T+    49.8s [W←cam] 9100
T+    49.8s [W←cam] 9240
T+    49.9s [W←cam] 9380
T+    49.9s [W←cam] 9440
T+    49.9s [W←cam] 9580
T+    49.9s [W←cam] 96c0
T+    50.0s [W←cam] 9740
T+    50.0s [W←cam] 9880
T+    50.0s [W←cam] 99c0
T+    50.0s [W←cam] 9a40
T+    50.1s [W←cam] 9ac0
T+    50.1s [W←cam] 9b80
T+    50.1s [W←cam] 9cc0
T+    50.1s [W←cam] 9d80
T+    50.1s [W←cam] 9ec0
T+    50.1s [W←cam] 9000
T+    50.2s [W←cam] 90c0
T+    50.2s [W←cam] 9200
T+    50.2s [W←cam] 9340
T+    50.3s [W→cam] <REDACTED_ID>
T+    50.3s [W←cam] f0fb000230052b9c1719010101021c0101021c01010cda02192a170a12096d3a
T+    50.3s [W←cam] <REDACTED_ID>
T+    50.3s [W→cam] ff00
T+    50.4s [W→cam] ff0300021101049cb31303171901010101010362aa00
T+    50.5s [W←cam] f100
T+    50.9s [W→cam] ff0400021c052c80171901010102080101020801010bda0205aa0102080e05e1
T+    51.0s [W←cam] f17c000211010480b413031719010101010103a93100
T+    51.0s [W→cam] ff40
T+    51.1s [W→cam] ff45000267042b81160101010102530101025301010eda02501a4e0a460a1209
T+    51.1s [W←cam] f1bd000211010481b313021601010101010103078b00
T+    51.1s [W→cam] ff80
T+    51.1s [W←cam] f1be000224042c9d1601010101021001010210010107da020d220b0802100218
T+    51.2s [W→cam] ffc0
T+    51.2s [W→cam] ffc600021101049db413021601010101010103cc1000
T+    51.2s [W→cam] 0000010000000000000018a002
T+    51.2s [W←cam] 0001010000000000000018a000820101
T+    51.3s [W←cam] f1c0
T+    51.3s [W→cam] a0000001af010000
T+    51.3s [W←cam] a040000000
T+    51.4s [W←cam] a100
T+    51.4s [W←cam] a240
T+    51.4s [W←cam] a380
T+    51.5s [W←cam] a440
T+    51.5s [W←cam] a580
T+    51.5s [W←cam] a6c0
T+    51.5s [W←cam] a740
T+    51.6s [W←cam] a840
T+    51.6s [W←cam] a880
T+    51.6s [W←cam] a9c0
T+    51.6s [W←cam] ab00
T+    51.7s [W←cam] ab80
T+    51.7s [W←cam] acc0
T+    51.7s [W←cam] ad40
T+    51.7s [W←cam] ae40
T+    51.7s [W←cam] af80
T+    51.7s [W←cam] a0c0
T+    51.8s [W←cam] a140
T+    51.8s [W←cam] a280
T+    51.8s [W←cam] a3c0
T+    51.9s [W←cam] a500
T+    51.9s [W←cam] a640
T+    51.9s [W←cam] a780
T+    51.9s [W←cam] a840
T+    51.9s [W←cam] a940
T+    51.9s [W←cam] aa80
T+    52.0s [W←cam] abc0
T+    52.0s [W←cam] ac40
T+    52.0s [W←cam] ad80
T+    52.0s [W←cam] ae80
T+    52.0s [W←cam] afc0
T+    52.1s [W←cam] a000
T+    52.1s [W←cam] a140
T+    52.1s [W←cam] a280
T+    52.1s [W←cam] a3c0
T+    52.1s [W←cam] a500
T+    52.1s [W←cam] a640
T+    52.1s [W←cam] a740
T+    52.2s [W←cam] a880
T+    52.2s [W←cam] ab80
T+    52.2s [W←cam] abc0
T+    52.3s [W←cam] acc0
T+    52.3s [W←cam] ae00
T+    52.3s [W←cam] ae40
T+    52.3s [W←cam] ae80
T+    52.4s [W←cam] aec0
T+    52.4s [W←cam] a000
T+    52.4s [W←cam] a100
T+    52.4s [W←cam] a1c0
T+    52.5s [W←cam] a280
T+    52.5s [W←cam] a380
T+    52.5s [W←cam] a3c0
T+    52.5s [W←cam] a500
T+    52.6s [W←cam] a640
T+    52.6s [W←cam] a6c0
T+    52.6s [W←cam] a740
T+    52.7s [W←cam] a840
T+    52.7s [W←cam] a940
T+    52.7s [W←cam] a980
T+    52.7s [W←cam] aac0
T+    52.7s [W←cam] ac00
T+    52.8s [W←cam] ad40
T+    52.8s [W←cam] af00
T+    52.8s [W←cam] a040
T+    52.8s [W←cam] a180
T+    52.8s [W←cam] a2c0
T+    52.9s [W←cam] a400
T+    52.9s [W←cam] a500
T+    52.9s [W←cam] a540
T+    52.9s [W←cam] a680
T+    52.9s [W←cam] a700
T+    53.0s [W←cam] a840
T+    53.0s [W←cam] a8c0
T+    53.0s [W←cam] aa00
T+    53.0s [W←cam] ab00
T+    53.0s [W←cam] ac40
T+    53.1s [W←cam] ad80
T+    53.1s [W←cam] ae00
T+    53.1s [W←cam] af40
T+    53.1s [W←cam] a080
T+    53.2s [W←cam] a100
T+    53.2s [W←cam] a240
T+    53.2s [W←cam] a280
T+    53.2s [W←cam] a3c0
T+    53.2s [W←cam] a500
T+    53.2s [W←cam] a640
T+    53.3s [W←cam] a700
T+    53.3s [W←cam] a740
T+    53.3s [W←cam] a880
T+    53.3s [W←cam] a9c0
T+    53.3s [W←cam] ab00
T+    53.3s [W←cam] ac40
